,flux_ztf,eflux_ztf,mjd_ztf
483,0.020793864038799553,0.0004098419277222674,59329.471192100085
484,0.01271804625027775,0.0004298757446732179,59337.42363430001
485,0.02876904198263023,0.0007216796643055605,59337.469849499874
486,0.01740845382946018,0.0005339933668442354,59344.4617130002
487,0.021763823739948146,0.0019095956512117044,59346.43517359998
488,0.010002441038083449,0.0005749168722554059,59346.461886600126
489,0.018903159551559582,0.0022902190257915933,59349.47085649986
490,0.009256977326605942,0.00040596987147307117,59353.41050929995
491,0.020188915950231617,0.001200600960563901,59353.46756940009
492,0.019370231002863784,0.0013383901918920164,59356.384988400154
493,0.009158488406708678,0.0005873934860378522,59356.45259260014
494,0.0318949260827609,0.0013104144465991593,59359.42952550016
495,0.01657648328334952,0.0009203307216629255,59359.44804400019
496,0.020477531374203616,0.003041314171709935,59365.42600690015
497,0.02535140305223575,0.0008152393920076792,59368.42503469996
498,0.012453665597999097,0.0002966930212779698,59368.449479199946
499,0.00888019290320154,0.0005106180362664745,59370.422604199965
500,0.018310255312037355,0.0028072258772237255,59370.44822920021
501,0.015383459057187757,0.0004558582403470118,59373.406990699936
502,0.009311348896941414,0.0005046935563879379,59378.43582180003
503,0.015200686423574136,0.001117499987800411,59381.40655090008
504,0.024061073513360245,0.001257206573713389,59386.40769679984
505,0.011233787385187259,0.0003683338694655304,59386.45400460018
506,0.012591468982877921,0.0005930412007548657,59391.45365739986
507,0.015605223749125555,0.0006087381446881063,59394.38042820012
